id,date,teamId,Team,PlayerID,name,firstName,lastName,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY
7028,2018-05-01,11,"Man City",5575," B. Mendy",B.,Mendy,22,79,87,79,LWB,8,279,84,33,64,78,20,328,77,77,29,68,77,379,79,84,68,77,71,368,73,69,82,81,63,326,75,77,70,64,40,40,74,74,78,79,47,7,7,9,15,9,1958,433,High,Medium,82,49,72,76,75,79
7029,2018-05-01,12,"Man Utd",3062," A. Young",A.,Young,31,79,79,78,LB,0,362,87,64,59,79,73,387,78,86,72,71,80,396,80,78,81,80,77,343,75,57,75,67,69,359,75,76,67,76,65,65,70,72,74,71,72,16,10,15,16,15,2136,447,High,Medium,79,68,79,79,72,70
7030,2018-05-01,12,"Man Utd",3604," M. Fellaini",M.,Fellaini,29,79,79,79,CB,0,376,61,72,91,81,71,334,73,64,46,66,85,286,50,54,49,81,52,380,75,66,83,92,64,387,94,76,81,72,64,64,78,73,77,66,54,8,6,9,15,16,2033,432,Medium,Medium,52,71,70,74,76,89
7031,2018-05-01,12,"Man Utd",1634," M. Carrick",M.,Carrick,35,79,79,78,CM,0,353,70,59,70,87,67,362,71,68,59,85,79,288,43,44,57,82,62,335,78,70,59,64,64,354,62,79,66,83,64,64,88,73,76,69,60,13,12,11,15,9,1970,398,Low,Medium,44,65,80,72,74,63
7032,2018-05-01,23,Newcastle,11364," I. Slimani",I.,Slimani,29,79,79,77,ST,0,372,58,77,89,72,76,327,72,73,47,61,74,327,63,68,61,80,55,398,78,83,82,84,71,364,86,50,82,72,74,74,77,34,48,24,51,10,9,6,15,11,1945,409,High,High,66,76,66,71,46,84
7033,2018-05-01,20,Southampton,2886," R. Bertrand",R.,Bertrand,27,79,79,79,LB,0,320,82,50,69,76,43,365,77,74,66,70,78,376,79,77,76,76,68,339,59,71,82,73,54,316,73,77,63,51,52,52,76,78,81,80,64,11,13,15,10,15,2019,432,High,Medium,78,53,71,77,78,75
7034,2018-05-01,20,Southampton,10498," D. Tadić",D.,Tadić,28,79,79,78,CAM,0,360,79,64,63,81,73,404,83,83,76,77,85,378,70,70,81,77,80,329,69,64,69,62,65,318,56,31,73,83,75,75,77,40,34,26,61,11,11,14,9,16,1950,400,Medium,Low,70,67,80,83,37,63
7035,2018-05-01,25,"West Ham",4161," J. Hernández",J.,Hernández,29,79,79,77,ST,0,368,64,84,79,66,75,325,74,67,52,55,77,394,80,73,78,82,81,344,75,81,69,54,65,315,59,26,86,70,74,74,80,22,29,25,58,14,12,9,12,11,1880,385,Medium,Low,76,78,64,76,31,60
7036,2018-05-01,25,"West Ham",9595," M. Antonio",M.,Antonio,27,79,79,78,ST,0,370,74,74,83,73,66,350,81,66,60,65,78,409,84,87,85,75,78,393,76,84,74,87,72,336,77,40,78,68,73,73,70,44,56,53,57,12,13,8,14,10,2068,444,High,Medium,86,74,70,80,52,82
7037,2018-05-01,26,Leicester,9566," H. Maguire",H.,Maguire,24,79,83,78,CB,4,281,44,40,82,75,40,301,72,37,46,72,74,295,47,61,56,71,60,345,66,74,77,88,40,313,76,76,59,60,42,42,76,77,82,78,62,14,16,9,14,9,1834,394,High,High,55,46,62,70,79,82
7038,2018-05-01,36,"West Brom",3156," J. Evans",J.,Evans,29,79,79,78,CB,0,279,52,28,81,72,46,228,39,32,25,62,70,315,65,65,50,78,57,290,42,80,69,75,24,286,78,81,28,55,44,44,72,78,81,82,67,12,16,16,15,8,1706,362,Medium,Medium,65,32,59,52,80,74
7039,2018-05-01,36,"West Brom",12735," G. Krychowiak",G.,Krychowiak,27,79,80,77,CDM,1,300,59,42,80,79,40,334,63,52,62,80,77,315,61,68,59,75,52,382,81,74,75,83,69,360,83,76,52,71,78,78,80,72,77,71,50,15,14,8,6,7,1961,416,Medium,High,65,57,71,67,75,81
7040,2018-05-01,33,Watford,11213," R. Pereyra",R.,Pereyra,26,79,80,78,CAM,1,356,78,63,60,82,73,391,82,78,72,76,83,383,78,77,78,75,75,348,67,66,77,64,74,363,66,70,75,80,72,72,78,64,64,70,24,4,5,3,4,8,2063,438,High,High,77,68,79,81,65,68
7041,2018-05-01,43,Burnley,8143," J. Tarkowski",J.,Tarkowski,24,79,82,78,CB,3,282,56,36,78,72,40,314,64,52,57,71,70,325,63,65,62,75,60,342,63,80,79,82,38,316,78,79,43,64,52,52,74,80,80,80,50,14,8,12,9,7,1869,398,Medium,Medium,64,43,65,66,80,80
7042,2018-05-01,43,Burnley,5345," S. Defour",S.,Defour,29,79,79,78,CM,0,353,76,67,62,80,68,388,77,78,76,78,79,369,70,68,74,78,79,375,76,72,83,70,74,387,81,82,73,80,71,71,81,73,75,71,53,7,6,14,16,10,2144,446,Medium,Medium,69,71,79,77,74,76
7043,2018-05-01,6,"Crystal Palace",4492," C. Benteke",C.,Benteke,26,79,80,77,ST,1,369,58,78,87,73,73,319,71,60,64,48,76,334,70,76,69,71,48,396,82,82,74,87,71,307,58,29,76,73,71,71,77,25,30,18,44,14,5,12,8,5,1842,397,Medium,Low,73,77,65,71,33,78
7044,2018-05-01,1,Arsenal,10420," D. Ospina",D.,Ospina,28,78,78,77,GK,0,84,11,10,15,36,12,99,12,10,13,32,32,232,34,34,44,70,50,189,35,75,29,38,12,127,20,25,16,40,26,26,29,10,13,12,388,83,70,76,75,84,1154,422,Medium,Medium,83,70,76,84,34,75
7045,2018-05-01,7,Everton,3979," J. McCarthy",J.,McCarthy,26,78,79,77,CDM,1,327,68,55,63,80,61,356,75,64,64,79,74,344,68,66,66,73,71,353,67,66,79,77,64,355,82,78,63,72,60,60,74,77,76,75,54,12,11,8,10,13,2017,428,Medium,High,67,60,74,74,75,78
7046,2018-05-01,7,Everton,5334," E. Mangala",E.,Mangala,26,78,80,77,CB,2,269,58,27,80,60,44,249,46,47,48,58,50,331,67,73,65,65,61,362,67,86,73,88,48,294,89,73,39,47,46,46,64,76,79,80,53,10,13,6,10,14,1793,379,Medium,High,70,42,55,51,77,84
7047,2018-05-01,10,Liverpool,15608," R. Klavan",R.,Klavan,31,78,78,77,CB,0,274,52,38,78,72,34,281,56,48,34,73,70,303,54,59,61,75,54,347,67,76,70,78,56,296,77,77,38,60,44,44,70,78,81,77,59,11,15,11,10,12,1796,385,Medium,Medium,57,48,63,62,79,76
7048,2018-05-01,12,"Man Utd",5066," V. Lindelöf",V.,Lindelöf,22,78,85,77,CB,7,284,58,36,78,78,34,335,63,64,66,71,71,334,72,77,64,74,47,358,68,79,77,77,57,303,78,79,37,54,55,55,74,77,79,77,52,12,16,8,7,9,1899,410,Medium,Medium,75,48,67,65,78,77
7049,2018-05-01,12,"Man Utd",4608," L. Shaw",L.,Shaw,21,78,83,78,LB,5,324,80,44,67,75,58,341,79,63,58,64,77,397,83,85,78,76,75,338,62,71,74,79,52,345,74,78,73,67,53,53,73,74,79,77,49,10,12,13,7,7,2024,437,High,Medium,84,52,71,78,76,76
7050,2018-05-01,12,"Man Utd",12854," M. Darmian",M.,Darmian,27,78,78,77,LB,0,328,70,55,68,76,59,319,74,69,35,66,75,387,76,75,80,78,78,349,69,73,86,65,56,325,76,77,64,63,45,45,76,77,81,79,39,6,7,7,12,7,1984,427,Low,High,75,58,68,75,78,73
7051,2018-05-01,23,Newcastle,9257," J. Lascelles",J.,Lascelles,23,78,83,77,CB,5,245,46,23,78,65,33,214,48,29,16,57,64,326,64,65,72,73,52,302,40,83,69,83,27,236,81,75,21,40,19,19,70,82,75,75,57,10,15,7,10,15,1612,356,Medium,High,65,27,51,57,77,79
7052,2018-05-01,23,Newcastle,16607," F. Lejeune",F.,Lejeune,26,78,82,77,CB,4,293,51,50,75,75,42,290,60,47,41,70,72,284,42,54,58,72,58,375,72,77,74,86,66,294,81,81,46,43,43,43,75,80,76,73,60,11,15,15,12,7,1825,390,Medium,High,49,57,60,64,78,82
7053,2018-05-01,23,Newcastle,4135," J. Shelvey",J.,Shelvey,25,78,80,77,CM,2,346,73,67,67,83,56,376,74,68,73,85,76,323,61,63,62,72,65,385,85,65,78,76,81,371,84,63,70,83,71,71,76,55,65,61,64,14,11,15,8,16,2046,427,Low,Medium,62,73,80,73,61,78
7054,2018-05-01,20,Southampton,11347," Cédric",Cédric,Cédric,25,78,80,77,RWB,2,340,75,57,65,75,68,350,75,66,64,69,76,400,84,81,76,76,83,374,76,73,88,63,74,345,75,74,71,65,60,60,69,73,78,76,60,11,14,12,12,11,2096,441,High,Medium,82,66,71,76,74,72
7055,2018-05-01,20,Southampton,4286," Oriol Romeu",Oriol,Romeu,25,78,80,77,CDM,2,241,37,25,67,77,35,304,59,49,53,71,72,308,63,52,60,75,58,340,60,67,84,86,43,343,87,82,50,70,54,54,75,73,80,76,63,12,14,10,11,16,1828,386,Medium,High,57,39,64,64,77,85
7056,2018-05-01,20,Southampton,12639," M. Gabbiadini",M.,Gabbiadini,25,78,80,77,ST,2,361,70,81,66,72,72,378,79,78,77,64,80,350,73,74,73,74,56,381,84,76,69,75,77,297,57,18,78,72,72,72,71,18,24,20,44,12,11,11,5,5,1873,397,High,Low,74,80,71,77,25,70
7057,2018-05-01,21,Spurs,4398," M. Vorm",M.,Vorm,33,78,78,77,GK,0,95,13,14,17,39,12,114,18,12,14,35,35,306,54,56,63,80,53,218,23,73,38,65,19,134,23,28,10,32,41,41,65,15,11,14,379,78,75,70,75,81,1286,434,Medium,Medium,78,75,70,81,55,75
7058,2018-05-01,25,"West Ham",4852," Adrián",Adrián,Adrián,30,78,78,77,GK,0,76,12,16,15,21,12,99,15,12,17,32,23,262,46,44,53,71,48,226,40,69,38,59,20,151,38,25,12,32,44,44,36,14,19,14,382,82,75,68,74,83,1243,427,Medium,Medium,82,75,68,83,45,74
7059,2018-05-01,25,"West Ham",5514," A. Ogbonna",A.,Ogbonna,29,78,78,77,CB,0,251,51,25,77,68,30,274,61,51,36,67,59,322,67,71,60,70,54,346,71,74,73,82,46,275,71,82,33,50,39,39,73,78,80,81,21,5,3,5,4,4,1728,384,Medium,Medium,69,40,58,60,80,77
7060,2018-05-01,25,"West Ham",3143," J. Hart",J.,Hart,30,78,78,76,GK,0,89,14,14,10,32,19,108,23,17,13,35,20,270,56,60,50,72,32,217,40,69,28,61,19,142,31,25,14,42,30,30,55,14,14,13,382,76,76,73,76,81,1249,440,Medium,Medium,76,76,73,81,58,76
7061,2018-05-01,26,Leicester,6362," A. Dragović",A.,Dragović,26,78,78,77,CB,0,272,49,41,76,69,37,285,62,32,61,62,68,348,69,73,66,76,64,357,69,80,74,81,53,348,74,81,63,65,65,65,73,77,81,77,49,10,7,11,13,8,1894,405,Medium,Medium,71,51,61,65,79,78
7062,2018-05-01,36,"West Brom",2932," B. Foster",B.,Foster,34,78,78,77,GK,0,97,15,18,14,36,14,103,14,15,17,32,25,264,50,48,45,71,50,205,27,75,32,57,14,135,15,23,14,42,41,41,67,15,15,14,386,77,79,73,76,81,1234,435,Medium,Medium,77,79,73,81,49,76
7063,2018-05-01,36,"West Brom",4844," N. Chadli",N.,Chadli,27,78,78,78,CAM,0,368,75,76,67,77,73,386,83,77,78,68,80,346,74,78,65,75,54,388,81,71,77,83,76,331,59,43,77,76,76,76,79,37,48,44,58,12,11,12,10,13,2006,427,Medium,Medium,76,77,75,78,45,76
7064,2018-05-01,33,Watford,3719," Gomes",Gomes,Gomes,36,78,78,77,GK,0,80,15,15,14,23,13,84,15,12,13,19,25,285,50,52,56,74,53,211,30,76,27,64,14,172,40,20,12,59,41,41,63,14,14,15,375,81,72,60,77,85,1250,426,Medium,Medium,81,72,60,85,51,77
7065,2018-05-01,43,Burnley,10079," N. Pope",N.,Pope,25,78,81,77,GK,3,82,11,14,11,32,14,99,15,13,12,35,24,244,50,47,36,66,45,214,17,72,37,73,15,135,36,21,13,43,22,22,48,15,15,14,387,79,78,73,78,79,1205,435,Medium,Medium,79,78,73,79,48,78
7066,2018-05-01,43,Burnley,4487," M. Lowton",M.,Lowton,28,78,78,77,RWB,0,347,80,52,71,74,70,345,74,77,46,72,76,376,78,75,72,78,73,380,72,78,85,77,68,343,76,75,70,73,49,49,74,75,77,76,43,11,6,6,13,7,2062,439,High,High,76,61,73,75,75,79
7067,2018-05-01,43,Burnley,2889," J. Cork",J.,Cork,28,78,78,80,CDM,0,341,66,60,75,80,60,362,74,73,58,79,78,340,63,60,66,79,72,370,72,74,88,80,56,365,80,80,70,77,58,58,80,78,80,76,52,13,11,16,6,6,2064,434,Medium,High,61,62,75,75,79,82
7068,2018-05-01,43,Burnley,6210," J. Guðmundsson",J.,Guðmundsson,26,78,78,77,LM,0,357,80,68,62,77,70,384,78,78,76,75,77,391,81,79,77,77,77,390,84,79,81,72,74,332,63,58,73,77,61,61,75,53,59,49,45,7,6,14,10,8,2060,436,High,High,80,72,77,78,56,73
7069,2018-05-01,6,"Crystal Palace",3517," J. Tomkins",J.,Tomkins,28,78,79,77,CB,1,250,45,29,78,70,28,232,50,33,31,60,58,285,50,55,51,76,53,295,40,74,73,79,29,302,80,78,47,54,43,43,74,79,80,79,48,11,8,6,9,14,1650,353,Medium,Medium,53,33,57,54,79,77
7070,2018-05-01,131,Brighton,NULL," T. Dallison",T.,Dallison,21,59,69,58,CB,10,180,29,23,62,45,21,184,37,29,28,46,44,257,52,55,48,46,56,264,35,68,65,73,23,216,56,59,30,42,29,29,54,56,57,55,55,15,14,10,9,7,1324,286,Medium,Medium,54,26,40,42,57,67
7071,2018-05-01,127,Bournemouth,NULL," N. Ofoborh",N.,Ofoborh,17,59,75,59,CB,16,235,42,36,57,57,43,255,55,47,43,54,56,306,62,68,60,57,59,292,58,62,65,67,40,270,63,57,41,54,55,55,43,56,61,58,50,8,11,9,14,8,1583,339,Medium,Medium,65,43,52,56,58,65
7072,2018-05-01,127,Bournemouth,NULL," C. Jordan",C.,Jordan,18,59,73,58,CB,14,182,33,22,54,42,31,185,34,33,34,34,50,285,55,62,56,51,61,267,41,69,65,70,22,238,64,57,35,33,49,49,52,58,60,59,56,12,14,5,15,10,1390,292,Medium,High,59,28,36,43,58,68
7073,2018-05-01,127,Bournemouth,NULL," J. Lee",J.,Lee,20,59,67,58,RB,8,214,55,32,50,41,36,217,58,39,40,30,50,303,70,66,58,54,55,253,29,63,70,62,29,253,63,57,54,37,42,42,39,57,61,60,42,10,8,8,9,7,1460,319,Medium,Medium,68,33,41,55,58,64
7074,2018-05-01,45,Swansea,NULL," A. Lewis",A.,Lewis,19,59,77,58,RB,18,212,55,36,49,38,34,208,60,40,34,29,45,299,68,71,51,54,55,282,36,62,76,71,37,250,57,54,52,44,43,43,48,54,66,59,55,11,9,13,13,9,1485,329,High,Medium,70,37,41,54,58,69
7075,2018-05-01,1,Arsenal,NULL," M. Macey",M.,Macey,22,58,68,57,GK,10,93,18,16,16,27,16,92,16,16,17,24,19,199,38,41,32,55,33,196,20,51,33,76,16,97,25,20,12,12,28,28,24,11,11,14,285,58,55,53,58,61,998,325,Medium,Medium,58,55,53,61,40,58
7076,2018-05-01,1,Arsenal,NULL," R. Huddart",R.,Huddart,20,58,67,57,GK,9,81,13,19,14,23,12,98,17,21,15,18,27,215,39,40,32,58,46,184,21,52,32,59,20,91,19,24,12,12,24,24,32,21,16,13,282,63,55,55,49,60,1001,322,Medium,Medium,63,55,55,60,40,49
7077,2018-05-01,23,Newcastle,NULL," J. Yarney",J.,Yarney,19,58,69,57,CB,11,202,35,22,58,52,35,187,48,30,37,36,36,270,54,52,39,55,70,264,46,74,58,64,22,214,52,55,30,35,42,42,46,55,62,62,48,6,8,14,6,14,1364,287,Low,High,53,29,41,45,58,61
7078,2018-05-01,23,Newcastle,NULL," L. Smith",L.,Smith,21,58,66,58,CAM,8,269,52,51,46,64,56,291,62,56,52,61,60,291,58,49,58,61,65,262,63,52,42,60,45,248,49,30,50,60,59,59,60,45,50,41,52,12,8,15,6,11,1549,322,Medium,Medium,53,53,59,61,43,53
7079,2018-05-01,20,Southampton,NULL," W. Wood",W.,Wood,20,58,71,57,LB,13,226,53,31,57,47,38,222,53,43,37,38,51,328,66,68,59,57,78,234,32,57,64,47,34,253,58,57,53,41,44,44,48,53,61,56,46,15,6,10,6,9,1479,311,Medium,Medium,67,34,45,54,57,54
7080,2018-05-01,21,Spurs,21413," O. Skipp",O.,Skipp,16,58,79,57,CDM,21,234,42,38,51,68,35,249,52,48,42,54,53,292,68,67,57,45,55,279,55,60,66,60,38,254,67,51,32,50,54,54,46,52,64,55,41,8,12,9,7,5,1520,336,Medium,High,67,42,55,53,56,63
7081,2018-05-01,25,"West Ham",NULL," N. Trott",N.,Trott,18,58,76,57,GK,18,64,12,8,12,25,7,95,22,13,11,19,30,197,40,33,38,44,42,148,18,61,22,40,7,81,25,10,4,30,12,12,29,7,10,11,295,59,57,61,58,60,908,331,Medium,Medium,59,57,61,60,36,58
7082,2018-05-01,25,"West Ham",15199," G. Diangana",G.,Diangana,19,58,69,57,LM,11,227,54,43,37,49,44,274,64,52,49,47,62,353,79,77,77,46,74,277,50,59,63,60,45,220,45,27,49,49,50,50,55,32,19,16,45,9,13,11,5,7,1463,322,High,Medium,78,46,50,64,26,58
7083,2018-05-01,25,"West Ham",NULL," D. Kemp",D.,Kemp,18,58,71,58,LM,13,223,54,47,30,52,40,256,63,50,37,46,60,357,75,70,77,57,78,224,44,49,50,33,48,209,30,27,53,49,50,50,54,26,27,24,53,11,13,6,13,10,1399,297,High,Medium,72,47,50,64,27,37
7084,2018-05-01,26,Leicester,NULL," L. Ndukwu",L.,Ndukwu,18,58,73,58,LM,15,239,52,53,39,47,48,266,67,47,51,41,60,339,75,74,73,45,72,286,54,48,66,59,59,212,45,21,51,49,46,46,56,24,28,31,52,14,10,6,13,9,1477,325,Medium,Medium,74,54,48,65,27,57
7085,2018-05-01,36,"West Brom",NULL," K. Jameson",K.,Jameson,18,58,68,57,CB,10,187,36,22,62,36,31,168,34,33,30,35,36,263,56,53,44,52,58,256,43,69,58,64,22,214,49,58,25,38,44,44,47,52,65,62,46,6,14,7,5,14,1313,275,Medium,Medium,54,28,36,38,59,60
7086,2018-05-01,36,"West Brom",NULL," J. Soule",J.,Soule,16,58,76,58,ST,18,263,43,62,55,55,48,228,57,42,37,37,55,350,67,71,65,59,88,261,56,54,61,32,58,219,31,18,56,54,60,60,55,17,23,17,52,6,12,11,10,13,1430,298,High,Medium,69,59,48,59,23,40
7087,2018-05-01,36,"West Brom",NULL," N. Ferguson",N.,Ferguson,16,58,80,57,CB,22,194,35,29,57,43,30,165,32,30,33,33,37,281,55,61,48,51,66,243,41,68,55,49,30,221,50,62,28,36,45,45,46,58,64,65,51,8,9,10,13,11,1342,278,Medium,Medium,58,32,37,38,61,52
7088,2018-05-01,43,Burnley,NULL," T. Chakwana",T.,Chakwana,18,58,69,57,RM,11,248,53,50,41,53,51,262,59,53,42,51,57,348,84,77,71,41,75,262,53,55,62,44,48,203,35,18,50,51,49,49,49,30,29,36,57,14,12,10,13,8,1475,318,Medium,High,80,50,52,60,29,47
7089,2018-05-01,131,Brighton,NULL," J. Tilley",J.,Tilley,19,58,76,59,CAM,18,265,56,57,49,55,48,299,64,64,66,45,60,340,71,67,76,43,83,249,60,35,56,38,60,210,36,19,52,52,51,51,54,16,15,13,60,13,10,12,13,12,1467,305,Medium,Medium,69,57,54,64,19,42
7090,2018-05-01,127,Bournemouth,NULL," M. Worthington",M.,Worthington,19,58,70,58,CDM,12,232,43,33,53,61,42,267,54,48,47,57,61,307,62,58,64,54,69,286,51,65,65,64,41,281,63,55,54,57,52,52,52,48,58,52,53,9,12,6,15,11,1584,331,Medium,High,60,41,55,58,53,64
7091,2018-05-01,127,Bournemouth,NULL," K. O'Connell",K.,O'Connell,17,58,70,57,LM,12,255,53,50,48,55,49,271,60,55,49,52,55,315,66,67,65,56,61,273,55,60,64,48,46,230,42,31,49,58,50,50,62,41,34,49,55,11,10,13,10,11,1523,319,Medium,High,67,50,54,59,38,51
7092,2018-05-01,127,Bournemouth,NULL," T. Cordner",T.,Cordner,18,58,68,57,CB,10,194,33,26,60,40,35,173,32,32,37,31,41,277,56,55,51,51,64,260,43,72,56,64,25,212,50,56,32,31,43,43,51,55,62,58,42,10,8,13,6,5,1333,278,Medium,Medium,55,31,35,39,58,60
7093,2018-05-01,21,Spurs,NULL," K. Sterling",K.,Sterling,18,57,75,56,ST,18,229,36,63,46,43,41,220,57,43,38,30,52,349,73,76,70,57,73,265,51,63,50,48,53,213,42,15,59,42,55,55,48,12,13,19,44,7,5,12,11,9,1364,294,Medium,Medium,75,57,39,58,17,48
7094,2018-05-01,21,Spurs,NULL," K. Bennetts",K.,Bennetts,18,57,75,56,LM,18,236,58,43,34,46,55,314,64,65,73,52,60,328,82,89,56,32,69,270,67,46,54,60,43,242,45,41,44,42,70,70,40,41,45,41,46,11,8,10,10,7,1563,345,High,Medium,86,50,51,61,42,55
7095,2018-05-01,26,Leicester,NULL," J. Debayo",J.,Debayo,20,57,66,57,LB,9,207,47,24,58,40,38,197,51,29,33,35,49,322,66,71,64,56,65,269,43,68,64,63,31,231,56,57,32,38,48,48,51,53,59,58,45,12,6,11,7,9,1441,312,Medium,Medium,69,32,39,53,57,62
7096,2018-05-01,26,Leicester,NULL," D. Johnson",D.,Johnson,18,57,75,58,CB,18,206,43,29,52,49,33,206,49,35,29,42,51,309,69,70,63,50,57,283,45,69,64,74,31,229,60,50,45,41,33,33,49,58,60,59,59,9,10,13,14,13,1469,323,Medium,Medium,70,34,43,51,57,68
7097,2018-05-01,6,"Crystal Palace",NULL," N. Kirby",N.,Kirby,17,57,79,57,CAM,22,220,41,43,34,68,34,257,57,37,46,61,56,362,78,76,80,44,84,261,42,58,68,54,39,213,42,24,47,51,49,49,49,37,40,41,44,13,7,6,8,10,1475,325,Medium,Medium,77,42,56,60,35,55
7098,2018-05-01,159,Huddersfield,NULL," R. Pyke",R.,Pyke,19,57,70,56,ST,13,224,31,58,52,43,40,202,54,33,30,28,57,339,78,78,70,52,61,286,50,57,62,68,49,202,33,18,54,43,54,54,49,15,20,20,53,13,13,7,12,8,1361,305,Medium,Medium,78,53,37,57,21,59
7099,2018-05-01,45,Swansea,NULL," A. Maric",A.,Maric,20,57,70,56,CM,13,243,44,46,48,64,41,268,55,51,41,63,58,296,64,63,55,54,60,287,57,53,65,69,43,239,55,40,49,50,45,45,58,35,48,47,63,15,12,15,11,10,1526,327,Medium,Medium,63,47,55,56,42,64
7100,2018-05-01,1,Arsenal,NULL," J. Osei-Tutu",J.,Osei-Tutu,18,56,69,57,CB,13,193,45,37,54,28,29,201,56,43,34,30,38,314,68,69,54,58,65,244,33,61,57,58,35,257,58,56,49,44,50,50,48,56,63,65,51,10,13,7,11,10,1444,310,Medium,Medium,69,37,36,51,59,58
7101,2018-05-01,11,"Man City",NULL," T. Dele-Bashiru",T.,Dele-Bashiru,17,56,77,57,CAM,21,243,39,49,48,60,47,259,59,42,49,55,54,341,71,72,73,54,71,280,53,65,59,60,43,272,57,49,57,54,55,55,46,38,51,48,47,6,11,13,7,10,1579,337,Medium,Medium,72,49,52,59,46,59
7102,2018-05-01,11,"Man City",NULL," S. Diallo",S.,Diallo,18,56,76,55,CDM,20,230,32,51,43,63,41,269,56,51,44,56,62,309,66,65,66,46,66,297,65,61,63,62,46,215,58,40,27,51,39,39,50,55,60,53,47,15,8,10,5,9,1535,340,Medium,Medium,65,51,52,59,52,61
7103,2018-05-01,23,Newcastle,NULL," S. O'Connor",S.,O'Connor,20,56,68,55,CB,12,194,41,28,47,45,33,174,35,38,21,38,42,272,51,60,49,51,61,263,41,71,60,67,24,187,49,56,21,30,31,31,53,52,59,61,48,7,7,15,8,11,1310,283,Medium,Medium,56,30,39,41,55,62
7104,2018-05-01,21,Spurs,NULL," A. Whiteman",A.,Whiteman,18,56,74,55,GK,18,72,14,9,14,27,8,82,12,12,10,25,23,178,34,28,31,44,41,165,17,65,26,48,9,91,25,12,4,39,11,11,24,8,13,14,274,59,53,48,52,62,897,305,Medium,Medium,59,53,48,62,31,52
7105,2018-05-01,25,"West Ham",15212," B. Johnson",B.,Johnson,17,56,75,55,RB,19,194,56,23,41,44,30,229,55,47,39,40,48,350,73,77,68,57,75,225,32,60,58,45,30,230,54,49,48,37,42,42,36,50,58,56,56,10,10,15,12,9,1448,306,High,Medium,75,29,44,55,52,51
7106,2018-05-01,25,"West Ham",NULL," J. Pask",J.,Pask,19,56,66,55,CB,10,173,29,21,55,48,20,156,32,19,26,37,42,271,62,63,53,41,52,253,38,63,59,67,26,211,67,52,33,38,21,21,47,52,54,52,53,10,8,14,7,14,1275,284,Medium,Medium,63,26,38,39,53,65
7107,2018-05-01,25,"West Ham",NULL," V. Neufville",V.,Neufville,17,56,72,56,LB,16,175,54,21,35,45,20,213,56,47,22,36,52,363,79,78,75,58,73,243,39,67,60,54,23,232,56,51,47,45,33,33,45,51,54,53,49,7,12,9,15,6,1433,315,High,Medium,78,27,44,58,51,57
7108,2018-05-01,36,"West Brom",NULL," A. Palmer",A.,Palmer,20,56,63,55,GK,7,86,14,14,12,30,16,100,21,15,17,22,25,180,26,37,34,49,34,147,21,42,27,43,14,81,20,9,7,18,27,27,31,14,12,14,284,63,51,60,50,60,918,316,Medium,Medium,63,51,60,60,32,50
7109,2018-05-01,33,Watford,NULL," S. Howes",S.,Howes,19,56,67,55,GK,11,79,15,12,11,31,10,72,10,10,14,28,10,229,47,40,39,45,58,205,22,61,47,63,12,120,45,18,11,28,18,18,23,16,14,10,281,55,50,53,61,62,1026,324,Medium,Medium,55,50,53,62,43,61
7110,2018-05-01,43,Burnley,NULL," N. Massanka",N.,Massanka,20,56,61,55,ST,5,236,35,55,52,44,50,215,54,48,28,36,49,337,83,85,69,47,53,295,53,64,62,67,49,212,32,23,51,48,58,58,48,12,19,12,45,12,6,6,13,8,1383,311,Medium,Low,84,53,41,54,20,59
7111,2018-05-01,43,Burnley,NULL," A. Koiki",A.,Koiki,17,56,68,55,LB,12,192,45,29,48,42,28,209,48,42,34,35,50,317,72,73,53,51,68,251,38,55,72,60,26,234,57,52,48,36,41,41,42,50,54,53,47,14,11,6,9,7,1407,309,Medium,Medium,73,32,40,50,52,62
7112,2018-05-01,6,"Crystal Palace",NULL," J. Lokilo",J.,Lokilo,18,56,74,56,RM,18,232,57,46,40,47,42,293,64,62,69,45,53,364,84,83,85,40,72,272,62,46,59,53,52,206,39,26,38,39,64,64,46,17,24,23,44,6,6,7,12,13,1475,320,Medium,Medium,83,51,49,62,24,51
7113,2018-05-01,131,Brighton,NULL," T. Hornby-Forbes",T.,Hornby-Forbes,21,56,67,55,RB,11,174,49,24,45,27,29,183,53,26,27,24,53,328,73,69,66,55,65,233,24,62,59,58,30,222,49,51,53,32,37,37,53,52,61,60,53,12,10,9,9,13,1366,298,Medium,Medium,71,28,32,55,55,57
7114,2018-05-01,159,Huddersfield,9473," J. Williams",J.,Williams,17,56,78,55,RB,22,193,45,30,50,45,23,177,45,32,28,40,32,323,76,75,62,55,55,247,35,60,67,58,27,238,54,59,54,40,31,31,41,55,54,55,37,6,9,5,12,5,1379,307,Medium,Medium,75,31,42,44,55,60
